# Time-averaged data for fix velpos
# TimeStep v_vcmx v_vcmy v_vcmz v_xcmx v_xcmy v_xcmz
2440540 -0.00347778 -0.00355039 -0.00459991 9.61396 21.6673 -56.971
2440550 -0.00341879 -0.0023127 -0.005098 9.57873 21.6373 -57.0192
2440560 -0.00201793 -0.000286624 -0.0056241 9.55038 21.6238 -57.0734
2440570 4.38963e-05 0.00177297 -0.00470327 9.54057 21.6317 -57.1268
2440580 0.00144732 0.00247134 -0.00189052 9.54897 21.6547 -57.1609
2440590 0.00215006 0.000677419 0.000933535 9.56695 21.6726 -57.1645
2440600 0.00328116 -0.00256945 0.00161194 9.59384 21.6632 -57.1497
2440610 0.00341634 -0.00423658 0.00080172 9.62926 21.6269 -57.1375
2440620 0.00122166 -0.00379499 0.000863038 9.65403 21.5857 -57.1303
2440630 -0.00185364 -0.00301698 0.00149077 9.65088 21.5519 -57.1183
2440640 -0.00457454 -0.00278248 0.0015262 9.61824 21.5233 -57.1025
2440650 -0.00663424 -0.00221412 0.000465198 9.56162 21.4974 -57.0916
2440660 -0.00813252 -0.000373428 -0.00108069 9.48744 21.4834 -57.0948
2440670 -0.00927198 0.00224796 -0.00182145 9.40005 21.4926 -57.1105
2440680 -0.00958123 0.004765 -0.0011146 9.30467 21.5279 -57.1263
2440690 -0.00824793 0.00711645 7.52569e-05 9.21409 21.5874 -57.1311
2440700 -0.00605438 0.00921522 0.000287729 9.14264 21.6694 -57.1283
2440710 -0.00460423 0.0107587 -0.000302251 9.09042 21.7699 -57.1279
2440720 -0.00440446 0.0111592 -0.00136496 9.04624 21.8808 -57.1359
2440730 -0.00456232 0.0097073 -0.00240619 9.00111 21.9869 -57.1553
2440740 -0.0040971 0.00638655 -0.00239743 8.95742 22.0685 -57.1803
2440750 -0.00440769 0.00225305 -0.00117037 8.91648 22.1123 -57.1994
2440760 -0.00594883 -0.0016929 0.00066339 8.86483 22.1134 -57.2011
2440770 -0.00650124 -0.00242605 0.000176925 8.80105 22.0899 -57.1946
2440780 -0.00568556 -0.000913097 -0.00154766 8.73951 22.0725 -57.2015
2440790 -0.00452288 3.78691e-05 -0.00325628 8.68836 22.0695 -57.2251
2440800 -0.00358709 2.60222e-05 -0.00498637 8.64823 22.0696 -57.2672
2440810 -0.0029532 0.00109428 -0.00545707 8.61567 22.0743 -57.3203
2440820 -0.00243787 0.00225921 -0.00533969 8.58857 22.0912 -57.3744
2440830 -0.00107827 0.00450485 -0.00516859 8.57013 22.1235 -57.4272
2440840 0.000320685 0.00753614 -0.00443592 8.5669 22.1842 -57.4758
2440850 0.00128886 0.00851345 -0.00299955 8.57531 22.2673 -57.5135
2440860 0.00123265 0.00610609 -0.000924248 8.58881 22.3428 -57.5337
2440870 0.00145449 0.00208383 0.00140825 8.60104 22.3839 -57.5311
2440880 0.00297473 -0.00128838 0.0031478 8.62234 22.3869 -57.5075
2440890 0.00494957 -0.00295232 0.00383374 8.66219 22.3638 -57.4717
2440900 0.00606359 -0.00254768 0.00384263 8.71817 22.3349 -57.4332
2440910 0.00670599 -0.000899698 0.0038818 8.78195 22.3171 -57.3944
2440920 0.00712514 4.56867e-05 0.00258435 8.85162 22.3141 -57.3599
2440930 0.00705413 0.000440736 -0.000299188 8.92276 22.3162 -57.3488
2440940 0.0068712 0.00182541 -0.00148434 8.99241 22.3266 -57.3594
2440950 0.00624784 0.00271586 -0.00141003 9.05882 22.3511 -57.3743
2440960 0.00461001 0.00172846 -0.00143512 9.11366 22.3742 -57.3883
2440970 0.00320593 0.000409679 -0.00160413 9.15192 22.3849 -57.4036
2440980 0.00286967 -0.000930876 -0.00119688 9.18146 22.3824 -57.4182
2440990 0.00289332 -0.00280508 -0.000632116 9.21063 22.3643 -57.4269
2441000 0.00219239 -0.00453441 -0.000476105 9.23673 22.3267 -57.4325
2441010 0.000967883 -0.00536033 0.000321858 9.25253 22.2769 -57.4341
2441020 0.000144756 -0.00562613 0.00139508 9.25767 22.2212 -57.4251
2441030 -0.00013662 -0.00483391 0.00135379 9.25706 22.168 -57.4101
2441040 0.000400996 -0.00321501 0.000522259 9.25778 22.1272 -57.4009
2441050 0.00184055 -0.000706445 0.000400336 9.268 22.1068 -57.3968
2441060 0.00373273 0.00147909 0.000266123 9.29639 22.1119 -57.3931
2441070 0.00442867 0.00255749 -0.000443577 9.33848 22.1324 -57.3935
2441080 0.00363767 0.00357624 -0.000679209 9.37985 22.1632 -57.4007
2441090 0.00197128 0.0035823 0.00109056 9.40888 22.2005 -57.3997
2441100 -0.00178922 0.00212247 0.00306963 9.41135 22.2299 -57.3784
2441110 -0.00501039 -0.000125272 0.00406276 9.37546 22.2401 -57.3418
2441120 -0.00633791 -0.00140655 0.00418223 9.31751 22.2309 -57.2996
2441130 -0.0062956 -0.00143171 0.00201353 9.25325 22.2162 -57.2661
2441140 -0.00544906 -0.00128088 -0.00170172 9.19423 22.2028 -57.2651
2441150 -0.00435348 -0.00146383 -0.00353725 9.14514 22.1891 -57.293
2441160 -0.00328163 -0.000618384 -0.00439403 9.10665 22.1773 -57.3326
2441170 -0.00116973 0.000801449 -0.00543792 9.08354 22.1789 -57.3819
2441180 0.000283217 0.000893511 -0.0061489 9.08109 22.1885 -57.4401
2441190 -0.00102594 0.000450554 -0.00597519 9.07954 22.1949 -57.5021
2441200 -0.00410791 0.000352242 -0.00443762 9.05482 22.1991 -57.5548
2441210 -0.00740891 -0.000313414 -0.00282783 8.99647 22.1996 -57.5907
2441220 -0.00887689 -0.000201151 -0.00173225 8.91306 22.1956 -57.6131
2441230 -0.00860474 0.00118621 -0.00147346 8.82485 22.2001 -57.6281
2441240 -0.00794943 0.00221062 -0.0022311 8.742 22.2181 -57.6461
2441250 -0.00699983 0.00168403 -0.00315743 8.66681 22.2387 -57.6731
2441260 -0.00554222 0.000651141 -0.0039533 8.60379 22.2502 -57.7088
2441270 -0.00410557 -4.70498e-05 -0.00467442 8.55591 22.2531 -57.7519
2441280 -0.00308884 -0.000815259 -0.00556232 8.52003 22.2489 -57.8029
2441290 -0.00149449 -0.0014817 -0.00640086 8.49618 22.237 -57.863
2441300 0.000872157 -0.00159433 -0.00674997 8.4929 22.2213 -57.9293
2441310 0.00288461 -0.00178113 -0.00651253 8.5123 22.2049 -57.9961
2441320 0.00439845 -0.00258114 -0.0055711 8.5488 22.1835 -58.0573
2441330 0.00624544 -0.00352229 -0.00402263 8.60154 22.1528 -58.1052
2441340 0.00789769 -0.00381222 -0.0030859 8.67343 22.1153 -58.1401
2441350 0.00683974 -0.00331482 -0.00240413 8.7501 22.0791 -58.1678
2441360 0.0037715 -0.00231295 -0.001106 8.80304 22.051 -58.1861
2441370 0.00183969 -0.00199701 0.00131024 8.82997 22.03 -58.1858
2441380 0.00107422 -0.00151937 0.00318462 8.84379 22.0117 -58.162
2441390 0.000850084 -0.000333833 0.00390082 8.85302 22.0022 -58.1261
2441400 0.00153608 0.000563164 0.00409516 8.86387 22.004 -58.0853
2441410 0.00311472 0.000876501 0.00298467 8.88669 22.0116 -58.049
2441420 0.00506561 0.000469739 0.00138087 8.92745 22.0189 -58.027
2441430 0.00681677 -1.06275e-05 -0.000800223 8.98736 22.0209 -58.0232
2441440 0.00756327 -0.000296381 -0.00365538 9.06044 22.0194 -58.0457
2441450 0.00688315 -0.000632781 -0.00517259 9.13378 22.0148 -58.0914
2441460 0.0050222 -0.000992597 -0.00543075 9.1943 22.0066 -58.145
2441470 0.00218589 -0.00105537 -0.00533026 9.23077 21.9959 -58.1989
2441480 -0.000163422 -0.000890248 -0.00510338 9.23969 21.9864 -58.2512
2441490 -0.00111475 -0.00160387 -0.00465111 9.23246 21.975 -58.3003
2441500 -0.00183281 -0.00299319 -0.00386891 9.21803 21.9521 -58.343
2441510 -0.00283705 -0.00441181 -0.00295977 9.19469 21.915 -58.3774
2441520 -0.00353277 -0.00546411 -0.00161759 9.16237 21.8651 -58.4007
2441530 -0.00360902 -0.00571768 -5.93243e-05 9.12615 21.8085 -58.409
2441540 -0.00312412 -0.00536707 0.000994407 9.09198 21.7526 -58.4036
2441550 -0.00214879 -0.00424514 0.00138031 9.0654 21.7038 -58.3915
2441560 -0.000932589 -0.00246648 0.00201366 9.04968 21.6699 -58.3749
2441570 0.000311959 -0.000914447 0.00276042 9.047 21.6539 -58.3509
2441580 0.000869453 -0.00072634 0.00310679 9.05351 21.6467 -58.3211
2441590 0.000803376 -0.00118323 0.00320395 9.06228 21.6373 -58.2896
2441600 0.000609841 -0.00103489 0.00371782 9.06922 21.625 -58.2556
2441610 0.000451017 0.000166739 0.00444274 9.07467 21.6204 -58.2143
2441620 -4.29202e-05 0.000859055 0.00342307 9.07708 21.6264 -58.1727
2441630 -0.00114266 0.000961291 0.000163655 9.0717 21.6355 -58.1536
2441640 -0.00223683 0.00108962 -0.00313914 9.05419 21.646 -58.1695
2441650 -0.00232904 0.000864532 -0.00493847 9.03051 21.656 -58.2111
2441660 -0.00194578 0.000531848 -0.00526183 9.0091 21.6631 -58.2635
2441670 -0.00136741 -0.000254952 -0.00402225 8.99217 21.665 -58.311
2441680 -0.000712179 -0.00165251 -0.00185537 8.98232 21.656 -58.3409
2441690 -0.00113296 -0.00340181 0.000138916 8.97394 21.6307 -58.3487
2441700 -0.0016944 -0.00483161 0.00116947 8.95924 21.5889 -58.3416
2441710 -0.00144237 -0.00488197 0.00221782 8.943 21.5387 -58.3252
2441720 -0.000926426 -0.00358319 0.00350411 8.9311 21.4961 -58.2959
2441730 0.000219148 -0.00260887 0.00301532 8.92662 21.4656 -58.2615
2441740 0.00155541 -0.002067 0.00187541 8.93622 21.4426 -58.238
2441750 0.00234587 -0.00163853 0.00239681 8.9558 21.4241 -58.2177
2441760 0.00226759 -0.00203401 0.00259724 8.98026 21.407 -58.1913
2441770 0.000967729 -0.00364581 0.0011758 8.99702 21.3793 -58.1717
2441780 -0.000589487 -0.0053449 0.000378415 8.99866 21.3335 -58.1655
2441790 -0.00163362 -0.0051104 0.00113757 8.98731 21.2794 -58.1587
2441800 -0.00287519 -0.00434591 0.00192076 8.96505 21.2329 -58.1426
2441810 -0.0039606 -0.00427203 0.00177907 8.93039 21.1897 -58.1238
2441820 -0.0043334 -0.00325849 0.00165046 8.88821 21.151 -58.1067
2441830 -0.00402986 -0.00155831 0.00146796 8.84605 21.1269 -58.0911
2441840 -0.00367502 -0.000425349 0.00138217 8.80774 21.1179 -58.0769
2441850 -0.00365027 -0.000217113 0.00122446 8.77138 21.1151 -58.0638
2441860 -0.0037217 -0.000221145 0.00132963 8.73439 21.1129 -58.0514
2441870 -0.00340699 -4.66119e-05 0.00170821 8.69822 21.1114 -58.0363
2441880 -0.0023703 -8.38504e-05 0.0023256 8.66881 21.1112 -58.0166
2441890 -0.00129197 -0.000513185 0.00352826 8.65094 21.1082 -57.9876
2441900 -0.000865576 -0.000380282 0.00404737 8.64059 21.1029 -57.9484
2441910 -0.000591721 0.000685327 0.00356848 8.63331 21.104 -57.9102
2441920 -0.000400931 0.00144996 0.00317742 8.62839 21.1155 -57.8765
2441930 -0.000214436 0.00110731 0.00268919 8.62536 21.1292 -57.847
2441940 -0.000228181 0.000144519 0.00235563 8.62338 21.1356 -57.8223
2441950 -0.000122032 -0.000839511 0.00308777 8.62104 21.1319 -57.7962
2441960 0.000776498 -0.00133797 0.00444478 8.624 21.1207 -57.7584
2441970 0.00101707 -0.00204566 0.0051362 8.63413 21.1044 -57.7095
2441980 0.000334892 -0.00310586 0.0044273 8.64123 21.0784 -57.6606
2441990 -0.000861131 -0.00381118 0.00294668 8.63925 21.0436 -57.6236
2442000 -0.00227347 -0.0046044 0.00229042 8.62285 21.0019 -57.599
2442010 -0.00180302 -0.00551586 0.00380581 8.60054 20.9509 -57.5698
2442020 -0.000102088 -0.00533135 0.00510647 8.59097 20.8952 -57.524
2442030 0.000789297 -0.00371371 0.00511205 8.59555 20.8496 -57.4723
2442040 0.000692715 -0.00282322 0.00450194 8.60336 20.8182 -57.4235
2442050 0.000969556 -0.00280917 0.00293602 8.61061 20.79 -57.3854
2442060 0.00243152 -0.00236718 -0.000311766 8.62706 20.7639 -57.3704
2442070 0.00356206 -0.00243291 -0.00517929 8.65792 20.7405 -57.3975
2442080 0.00423018 -0.00238845 -0.00796553 8.69666 20.716 -57.4668
2442090 0.00513695 -0.00269054 -0.00723326 8.7436 20.6915 -57.5447
2442100 0.00483541 -0.00409707 -0.00529791 8.79543 20.6585 -57.6078
2442110 0.00246121 -0.00629668 -0.00275866 8.83292 20.6066 -57.6485
2442120 -5.19333e-06 -0.00769881 -0.000492054 8.84474 20.5355 -57.664
2442130 -0.00209287 -0.00775646 0.000591088 8.83389 20.457 -57.6622
2442140 -0.00297223 -0.00600724 0.000398638 8.80703 20.3865 -57.6568
2442150 -0.00257802 -0.00279697 1.55299e-05 8.77884 20.3417 -57.6545
2442160 -0.00235972 0.000615454 -0.00117093 8.75475 20.3312 -57.6592
2442170 -0.00282536 0.00310194 -0.00320027 8.72924 20.3509 -57.6808
2442180 -0.00344402 0.00416055 -0.00510288 8.69777 20.3884 -57.7226
2442190 -0.0036851 0.00415154 -0.00651628 8.66162 20.4306 -57.7814
2442200 -0.00333518 0.00365451 -0.00663965 8.62613 20.47 -57.8485
2442210 -0.00284658 0.00230288 -0.00548036 8.59533 20.5008 -57.91
2442220 -0.00243346 -0.000139333 -0.00359945 8.56888 20.5123 -57.9557
2442230 -0.00183913 -0.00290665 -0.00157562 8.54727 20.497 -57.9815
2442240 -0.000879856 -0.00525222 -3.73148e-05 8.53332 20.4556 -57.9889
2442250 0.000412473 -0.00679015 0.00072531 8.53083 20.3947 -57.9849
2442260 0.00161782 -0.00747669 0.00110102 8.54124 20.3226 -57.9757
2442270 0.00266916 -0.00731725 0.00163514 8.56259 20.248 -57.9623
2442280 0.00384437 -0.00648204 0.00238444 8.59525 20.1784 -57.9422
2442290 0.0041236 -0.00527171 0.002936 8.63654 20.1196 -57.9153
2442300 0.00260162 -0.00383772 0.00326412 8.67141 20.0736 -57.8842
2442310 0.000289257 -0.00208532 0.0025698 8.68612 20.044 -57.8531
2442320 -0.00163395 -0.000251699 -0.000584091 8.67823 20.032 -57.8415
2442330 -0.00159409 0.00202753 -0.00395374 8.66049 20.0407 -57.8655
2442340 -0.00108759 0.00390606 -0.00520207 8.64777 20.0711 -57.913
2442350 -0.00129415 0.00478246 -0.00537048 8.63606 20.1155 -57.9662
2442360 -0.00113862 0.00496327 -0.00512795 8.62323 20.1645 -58.0192
2442370 -0.000208025 0.00447163 -0.00410793 8.6159 20.2127 -58.0661
2442380 0.00126009 0.0023715 -0.00237452 8.62086 20.2483 -58.0989
2442390 0.00278344 -0.00056454 -0.00049487 8.64131 20.2572 -58.1133
2442400 0.00383951 -0.00218718 0.0017285 8.67486 20.2415 -58.1075
2442410 0.00485675 -0.00167115 0.00378295 8.71789 20.2211 -58.0791
2442420 0.00663182 -0.00054016 0.0043299 8.7748 20.2097 -58.0372
2442430 0.00808166 0.000695197 0.00384369 8.84953 20.2107 -57.996
2442440 0.00751728 0.00161055 0.00356803 8.92942 20.2224 -57.9595
2442450 0.00558614 0.00250045 0.0040544 8.99531 20.243 -57.922
2442460 0.00365503 0.00274657 0.00464261 9.04127 20.2702 -57.8779
2442470 0.00238855 0.00258988 0.00377101 9.07065 20.2964 -57.8345
2442480 0.00166971 0.00350103 0.00255916 9.09109 20.3258 -57.8036
2442490 -0.00010249 0.00504147 0.00259349 9.10041 20.3687 -57.7788
2442500 -0.00316324 0.00592115 0.00342973 9.08433 20.4241 -57.7493
2442510 -0.00501661 0.00603005 0.0049292 9.04136 20.4846 -57.7077
2442520 -0.004464 0.00552279 0.00574931 8.9923 20.5426 -57.6532
2442530 -0.00280092 0.00470789 0.00541226 8.95571 20.5942 -57.5966
2442540 -0.0014792 0.0031471 0.00452896 8.93501 20.6342 -57.5469
2442550 -0.000681123 0.000803607 0.00447683 8.92424 20.6546 -57.5032
2442560 0.000288283 -0.00201372 0.00576071 8.92219 20.6485 -57.4525
2442570 0.000622467 -0.00423388 0.00614688 8.92794 20.6165 -57.3912
2442580 -0.000223392 -0.00566393 0.00480694 8.93028 20.5664 -57.3354
2442590 -0.00116308 -0.00680287 0.00237569 8.92384 20.5042 -57.2989
2442600 -0.00291927 -0.00804437 0.000326996 8.90381 20.43 -57.2862
2442610 -0.00406657 -0.00909461 -0.00129947 8.86756 20.3439 -57.291
2442620 -0.00408924 -0.00908265 -0.00297115 8.82659 20.2517 -57.3125
2442630 -0.00391833 -0.00749591 -0.00325359 8.78598 20.1673 -57.3463
2442640 -0.00253731 -0.0040418 0.000372999 8.75257 20.1082 -57.3635
2442650 -0.000475652 5.76221e-06 0.00393674 8.73737 20.0885 -57.3392
2442660 0.0012413 0.0027007 0.00411161 8.74198 20.1037 -57.2967
2442670 0.00182818 0.003698 0.00287769 8.7583 20.1369 -57.2614
2442680 0.00161562 0.00349262 0.00119171 8.77587 20.1735 -57.2406
2442690 0.00100863 0.00310008 -0.000645339 8.78951 20.2063 -57.2381
2442700 -0.000531478 0.00258421 -0.00203081 8.79284 20.2352 -57.2519
2442710 -0.00278432 0.00146522 -0.00306327 8.77629 20.2558 -57.2776
2442720 -0.00401253 1.98597e-05 -0.00343064 8.74076 20.2636 -57.3112
2442730 -0.00379924 -0.00168422 -0.00253584 8.70095 20.255 -57.3416
2442740 -0.00337191 -0.00239738 -0.0017973 8.66549 20.2334 -57.3627
2442750 -0.00350237 -0.00217002 -0.00166203 8.63134 20.2103 -57.3796
2442760 -0.00297181 -0.00159317 -0.00179808 8.59764 20.1909 -57.3969
2442770 -0.000904612 0.000129858 -0.00123858 8.57752 20.1824 -57.4133
2442780 0.000496364 0.0027258 0.000967748 8.57706 20.1964 -57.4157
2442790 -5.10936e-05 0.00485518 0.00253385 8.58088 20.2353 -57.3962
2442800 -0.00198862 0.00581932 0.00208475 8.57133 20.2897 -57.3721
2442810 -0.00380063 0.0058064 0.000876273 8.54147 20.3484 -57.3565
2442820 -0.00395291 0.00537841 -0.00188 8.501 20.4045 -57.36
2442830 -0.00241559 0.0047492 -0.0054671 8.46819 20.4554 -57.3971
2442840 -0.000397504 0.00360514 -0.00751497 8.45416 20.4976 -57.4641
2442850 0.0014834 0.00225561 -0.00726582 8.45966 20.5268 -57.5394
2442860 0.00341313 0.00104343 -0.00648251 8.48402 20.5433 -57.6077
2442870 0.00569496 0.000187909 -0.00665132 8.52911 20.5485 -57.6727
2442880 0.00824507 0.000560587 -0.00675636 8.59883 20.5515 -57.7404
2442890 0.0106467 0.00112934 -0.00576632 8.69352 20.5602 -57.804
2442900 0.0123624 0.00096972 -0.00430781 8.80962 20.5719 -57.8542
2442910 0.0124782 -0.00109827 -0.00319926 8.93532 20.5728 -57.8913
2442920 0.0108906 -0.00319467 -0.00273915 9.05356 20.5498 -57.9205
2442930 0.00781439 -0.00321645 -0.00236883 9.14796 20.5165 -57.9464
2442940 0.00501021 -0.00297544 -0.00160659 9.21088 20.4861 -57.9664
2442950 0.00356483 -0.00327319 -0.00107698 9.25284 20.4549 -57.9795
2442960 0.00305924 -0.00316538 -0.000363106 9.28523 20.4219 -57.9873
2442970 0.00317269 -0.00169477 0.00120965 9.31608 20.3964 -57.9837
2442980 0.00362907 0.000442581 0.00316818 9.34986 20.3903 -57.9619
2442990 0.00382397 0.00194009 0.00505496 9.38775 20.4028 -57.9205
2443000 0.00353246 0.00298106 0.00562721 9.42454 20.4278 -57.8651
2443010 0.00383754 0.00328818 0.00334929 9.46045 20.4601 -57.8174
2443020 0.00482005 0.00265145 -0.00166624 9.50397 20.4901 -57.8083
2443030 0.004107 0.00283035 -0.00462159 9.551 20.516 -57.8425
2443040 0.00120663 0.00375273 -0.00554614 9.57849 20.5495 -57.8943
2443050 -0.00155998 0.00322345 -0.00600473 9.57575 20.5857 -57.952
2443060 -0.00298818 0.00230794 -0.00627688 9.55185 20.6129 -58.0139
2443070 -0.00344125 0.00187663 -0.00576432 9.51941 20.6333 -58.0747
2443080 -0.00386775 0.00224807 -0.00477743 9.48275 20.6535 -58.1277
2443090 -0.00365874 0.00250009 -0.00349272 9.4442 20.6776 -58.1694
2443100 -0.00223618 0.00218608 -0.00091753 9.41382 20.7017 -58.1932
2443110 -0.000655993 0.000991779 0.00307168 9.40001 20.7182 -58.1827
2443120 -1.15991e-06 -0.000713963 0.00616934 9.39733 20.72 -58.1351
2443130 0.000524594 -0.00231953 0.00824067 9.39969 20.7041 -58.0628
2443140 0.00134635 -0.00251346 0.0101472 9.40883 20.6785 -57.9705
2443150 0.0025418 -0.00174834 0.0108234 9.42782 20.6571 -57.864
2443160 0.00360634 -0.00157326 0.00949489 9.45962 20.6413 -57.7609
2443170 0.00272708 -0.00174799 0.00743643 9.49292 20.6244 -57.6766
2443180 0.00140042 -0.00176487 0.00577802 9.51259 20.6071 -57.6106
2443190 0.00193075 -0.00179023 0.00416709 9.52786 20.5888 -57.5611
2443200 0.00294616 -0.00150996 0.00298366 9.55238 20.5727 -57.5256
2443210 0.00347828 -0.00198178 0.0016685 9.58521 20.5558 -57.5022
2443220 0.00383599 -0.00233609 0.000885585 9.62104 20.5335 -57.4904
2443230 0.00536601 -0.00177848 0.000982173 9.66633 20.5123 -57.4813
2443240 0.00655302 -0.00109566 0.00091343 9.72718 20.4982 -57.4716
2443250 0.00599609 -0.000728882 0.000861071 9.79129 20.4892 -57.4628
2443260 0.00413076 0.000119796 0.000789979 9.84295 20.4854 -57.4544
2443270 0.00137539 0.0012306 0.000472828 9.87077 20.4926 -57.4478
2443280 -0.0010573 0.00139278 -0.000255778 9.87159 20.5066 -57.4464
2443290 -0.00209901 0.00120496 -0.0014952 9.85432 20.5194 -57.4546
2443300 -0.00177755 0.00120142 -0.00312625 9.83428 20.5314 -57.4777
2443310 -0.0011935 0.000660899 -0.00431579 9.81949 20.5417 -57.5154
2443320 -0.000862064 -0.00117971 -0.00569318 9.80966 20.5398 -57.5648
2443330 -0.00107189 -0.00220813 -0.0070328 9.8002 20.5211 -57.6292
2443340 -0.00112745 -0.00152583 -0.00763516 9.7889 20.5017 -57.7029
2443350 -0.000857086 -0.00130318 -0.00794244 9.77865 20.4889 -57.7809
2443360 5.88927e-06 -0.00254535 -0.00836826 9.77383 20.4703 -57.8622
2443370 0.00121068 -0.0035685 -0.00862856 9.77987 20.4389 -57.9478
2443380 0.00229596 -0.00333703 -0.00805437 9.79772 20.4032 -58.032
2443390 0.00247866 -0.00260434 -0.00661551 9.82285 20.3741 -58.1059
2443400 0.000906346 -0.00304379 -0.00521895 9.84114 20.3467 -58.1645
2443410 -0.00102164 -0.00389258 -0.00437424 9.8398 20.312 -58.2122
2443420 -0.00193248 -0.00420176 -0.00371166 9.82447 20.2708 -58.2525
2443430 -0.00251565 -0.0043297 -0.00299102 9.80199 20.2285 -58.2862
2443440 -0.00273266 -0.00484428 -0.00212507 9.77543 20.1827 -58.3119
2443450 -0.00229501 -0.00477501 -0.000903907 9.74942 20.1337 -58.3276
2443460 -0.000805784 -0.00398033 0.00108684 9.73321 20.0898 -58.3274
2443470 0.000806197 -0.00374925 0.00328009 9.73369 20.0522 -58.3047
2443480 0.00161551 -0.00433358 0.00330571 9.74655 20.0117 -58.2695
2443490 0.00171943 -0.00401804 0.0021787 9.76356 19.9688 -58.2427
2443500 0.00225512 -0.00236445 0.00299865 9.78237 19.9358 -58.2189
2443510 0.00377841 -8.15302e-05 0.00470835 9.81233 19.9238 -58.1797
2443520 0.00462925 0.00104152 0.00506886 9.85542 19.93 -58.1294
2443530 0.00474739 0.000974412 0.00440264 9.90232 19.9406 -58.082
2443540 0.00533168 0.00111275 0.0036195 9.95225 19.9502 -58.0412
2443550 0.00592125 0.00173127 0.00143236 10.0088 19.9648 -58.0146
2443560 0.00585303 0.00148865 -0.0015726 10.0687 19.9815 -58.0153
2443570 0.00450984 0.0015138 -0.00411244 10.1213 19.9957 -58.0445
2443580 0.00320831 0.00232787 -0.00508725 10.1591 20.0146 -58.0922
2443590 0.00296409 0.00307814 -0.00428701 10.1892 20.0418 -58.1403
2443600 0.00323766 0.00357199 -0.00269596 10.2199 20.0756 -58.1754
2443610 0.00382253 0.00275156 -0.00122114 10.255 20.1086 -58.1947
2443620 0.00444293 0.00145459 0.000305008 10.2966 20.129 -58.1999
2443630 0.00454197 0.000822418 0.00316685 10.342 20.1401 -58.1838
2443640 0.00412102 0.000754162 0.00638968 10.3858 20.1471 -58.1351
2443650 0.00269438 0.0014965 0.00695601 10.4213 20.1581 -58.0651
2443660 -0.000589475 0.00249755 0.00413861 10.433 20.1778 -58.0077
